Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
931;28126.54;3952427;-3591.174;544869;28126.54;3952427
932;27985.91;4562388;-921.7744;654772.8;27985.91;4562388
933;28094.53;1902410;-15093.15;579204.7;28094.53;1902410
934;28040.37;3307320;-2007.679;739241.6;28040.37;3307320
935;28113.88;5232356;946.3647;510331.3;28113.88;5232356
936;28025.6;5407356;-1137.239;731010.2;28025.6;5407356
937;27435.77;5367356;-4430.28;709460.6;27435.77;5367356
938;27876.18;5677335;-1769.402;1160250;27876.18;5677335
939;27874.76;4727365;-56.1493;1013180;27874.76;4727365
940;27339.43;4782361;-899.6761;749592.3;27339.43;4782361
941;28208.46;5042363;-3084.406;761134.4;28208.46;5042363
942;28311.21;5297351;89.88725;634548.9;28311.21;5297351
943;27884.26;3722323;319.7745;884990.2;27884.26;3722323
944;28052.64;4552336;1120.473;770216.5;28052.64;4552336
945;27885.62;5417338;-404.0076;924824.6;27885.62;5417338
946;28531.34;5652391;-367.0185;725575;28531.34;5652391
947;27910.56;5787386;438.0795;1417656;27910.56;5787386
948;27980.51;4137377;-1432.933;785371.3;27980.51;4137377
949;7464.698;5837387;-2814.073;1182966;7464.698;5837387
950;27814.56;5907386;3905.758;1113062;27814.56;5907386
951;27635.63;5827388;1745.981;1987993;27635.63;5827388
952;27925.92;5757389;-767.8046;2029026;27925.92;5757389
953;27779.57;5632390;1103.128;1218489;27779.57;5632390
954;28104.04;4732379;4887.077;932582.1;28104.04;4732379
955;27817.52;5777385;-222.4445;1116633;27817.52;5777385
956;27503.77;4587379;-2007.089;792279.8;27503.77;4587379
957;27303.65;5792388;-1424.498;1663603;27303.65;5792388
958;27819.03;5717392;-1487.733;1539041;27819.03;5717392
959;27877.19;5442392;-374.8459;1488346;27877.19;5442392
960;26688.35;5612388;-1892.047;1439203;26688.35;5612388
961;27371.81;5807387;-1820.154;1657201;27371.81;5807387
962;27462.3;5757387;-2924.856;1341427;27462.3;5757387
963;27839.43;5807387;327.4229;1105122;27839.43;5807387
964;27948.43;5762388;2229.154;1412959;27948.43;5762388
965;28360.12;5747387;-630.3666;1721433;28360.12;5747387
966;27743.08;5862386;188.1714;2080680;27743.08;5862386
967;27851.96;5282398;1382.074;940907.8;27851.96;5282398
968;27902.58;5782387;-1693.312;1239096;27902.58;5782387
969;27578.41;5887386;-1135.528;1247227;27578.41;5887386
970;27713.8;5802389;-609.862;1431324;27713.8;5802389
971;26660.88;5607390;-2440.435;860091.9;26660.88;5607390
972;27527.56;5767391;-1969.484;1229296;27527.56;5767391
973;27861.83;5222461;-1676.223;641760.7;27861.83;5222461
974;28541.42;5572390;1344.201;660800.4;28541.42;5572390
975;27586.66;5392390;-1672.315;965574.8;27586.66;5392390
976;27739.54;4827380;-1365.431;720988.2;27739.54;4827380
977;27638.39;5082334;-1663.101;1036123;27638.39;5082334
978;27621.63;5822395;-55.89548;1180432;27621.63;5822395
979;27674.9;5427338;-267.0587;1086950;27674.9;5427338
980;27831.05;5427389;-1645.332;922933.6;27831.05;5427389
981;27843.95;5477389;-1830.482;1040878;27843.95;5477389
982;27911.21;1882391;1072.656;500479.9;27911.21;1882391
983;27662.85;1787374;-3104.154;583011.8;27662.85;1787374
984;28028.38;5172384;1075.323;1077493;28028.38;5172384
985;27834.11;3797395;-482.9187;782102.2;27834.11;3797395
986;28100.59;3702396;-154.8891;1103003;28100.59;3702396
987;28093.87;5587393;1656.363;1088350;28093.87;5587393
988;27965.79;5812383;-1392.967;1445112;27965.79;5812383
989;27366.27;5587386;951.8969;965924.8;27366.27;5587386
990;27793.9;5442334;-10853.32;451989;27793.9;5442334
991;28061.88;5692335;-1510.159;1114993;28061.88;5692335
992;29094.41;5402331;-1431.464;1036621;29094.41;5402331
993;27883.65;5607334;-1501.154;1183685;27883.65;5607334
994;27873.66;5522336;1011.748;983668.7;27873.66;5522336
995;27830.39;5587335;185.8861;1265501;27830.39;5587335
996;28898.6;5752336;-232.5817;1505897;28898.6;5752336
997;27819.35;5747334;-2181.954;1609685;27819.35;5747334
998;27851.54;5542335;-1759.366;1416053;27851.54;5542335
999;27904.65;5422332;-320.4896;1287688;27904.65;5422332
1000;27904.65;5422332;-320.4896;1287688;27904.65;5422332

